Sun Jan 23 17:27:45 2022    output.dat

         24747944 function calls (24565425 primitive calls) in 16.254 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      528    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
   102/34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:174(getwidth)
       89    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4203(<listcomp>)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:185(_broadcast_shape)
      586    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x908780}
     1961    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2787(_prod_dispatcher)
       89    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:206(broadcast_arrays)
       22    0.000    0.000    0.015    0.001 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/decompose.py:14(setup)
     1577    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:172(append)
      293    0.000    0.000    0.001    0.000 /usr/lib/python3.8/distutils/version.py:51(__lt__)
     2729    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1605(_setup_dynamic_shapes)
      202    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/expand.py:5(__init__)
      176    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_expansion_comp.py:10(initialize)
      753    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2002(_get_scope)
      293    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/_lib/_threadsafety.py:37(__exit__)
      178    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/reshape_comp.py:25(initialize)
       28    0.000    0.000    0.382    0.014 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:946(final_setup)
     1168    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:72(isclass)
      293    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/utils.py:79(postprocess)
     1172    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:51(__init__)
      293    0.000    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:754(__init__)
       28    0.000    0.000    0.026    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:785(_update_voi_meta)
      128    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:573(declare_variable)
     3012    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      293    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      180    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copy.py:242(_keep_alive)
      303    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:211(prom_key2abs_key)
     1168    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2396(<lambda>)
     52/5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1779(_setup_jacobians)
      304    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:343(_mpi_print)
       31    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:43(_set_values)
      213    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1307(_get_static_coloring)
    66/33    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:461(_get_literal_prefix)
       76    0.000    0.000    0.005    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:542(<lambda>)
     1360    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/linalg/linalg.py:2321(_norm_dispatcher)
     2336    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1050(<dictcomp>)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/twodim_base.py:154(eye)
     45/9    0.000    0.000    0.090    0.010 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:780(add)
      323    0.000    0.000    0.004    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/array_explicit_component.py:8(initialize)
     1475    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      167    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/isolve/iterative.py:67(_stoptest)
        5    0.000    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3318(_setup_auto_ivcs)
     1360    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:707(dot)
      276    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(unravel_index)
      320    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
     50/5    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:637(_configure_check)
       55    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:57(initialize)
        1    0.000    0.000   15.401   15.401 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:252(integrate_ODE_phase)
     2336    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1973(<genexpr>)
       33    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:432(_generate_overlap_table)
      259    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2629(amin)
      289    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ravel_multi_index)
      414    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:219(msginfo)
     1168    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        9    0.000    0.000    0.119    0.013 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:581(_solve)
        4    0.000    0.000   14.990    3.747 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:852(compute_stage_explicit)
     1503    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graph.py:406(__contains__)
       34    0.000    0.000    0.006    0.000 /usr/lib/python3.8/re.py:289(_compile)
      774    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:233(_recording_iter)
       36    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:128(compute)
      120    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:97(zeros_like)
       20    0.000    0.000    0.007    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/indexed_pass_through.py:13(setup)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:4191(_abs_get_val)
     1302    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1332(_moveaxis_dispatcher)
      342    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(append)
        4    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:42(setup)
      202    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1648(ravel)
     1302    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       36    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/einsum.py:8(einsum)
     1368    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      352    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
      293    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       65    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:352(<listcomp>)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3472(_resolve_ambiguous_input_meta)
      247    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      330    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      303    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:248(key2abs_key)
       13    0.000    0.000    0.140    0.011 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:159(linearize)
       45    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/subgraph.py:10(__init__)
     1177    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:865(_setup_check)
     90/9    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       10    0.000    0.000    0.003    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/construct.py:274(kron)
      432    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:302(<genexpr>)
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:536(_compile_info)
       76    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/single_tensor_sum_comp.py:24(initialize)
      262    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/name_maps.py:164(name2abs_names)
      100    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/sum.py:5(__init__)
      293    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:773(aslinearoperator)
       36    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:452(<lambda>)
       34    0.000    0.000    0.006    0.000 /usr/lib/python3.8/sre_compile.py:759(compile)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:745(_check_prom_masking)
      259    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(amin)
     1125    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:148(_setup_jacobians)
     1225    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:660(_declare_options)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:4350(get_val)
     50/5    0.000    0.000    0.035    0.007 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2209(_setup_transfers)
        9    0.000    0.000    0.102    0.011 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:209(_single_iteration)
      131    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:82(atleast_2d)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:355(_escape)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:616(<listcomp>)
        5    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
      176    0.000    0.000    0.006    0.000 <__array_function__ internals>:2(delete)
     1127    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/component.py:341(setup_partials)
      365    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:229(_assert_valid)
       61    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:407(update)
      471    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:474(__getitem__)
       28    0.000    0.000    0.005    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:759(_setup_recording)
      183    0.000    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:401(__setitem__)
    68/34    0.000    0.000    0.003    0.000 /usr/lib/python3.8/sre_parse.py:435(_parse_sub)
      287    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       68    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:285(hstack)
      100    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      323    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:127(<listcomp>)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:285(reshape_uniq)
       81    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:270(<listcomp>)
     1020    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:121(<genexpr>)
        5    0.000    0.000    0.016    0.003 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:683(_get_root_vectors)
      121    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/jacobian.py:76(_abs_key2shape)
       55    0.000    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:16(__init__)
        1    0.000    0.000    0.005    0.005 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:19(post_setup_init)
     1260    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      198    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(tile)
      189    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/jacobians/jacobian.py:418(_restore_approx_sparsity)
       17    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:765(_get_sol2jac_map)
        1    0.000    0.000   16.254   16.254 <string>:1(<module>)
      202    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ravel)
      746    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:757(_matvec)
      546    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/vector.py:293(_contains_abs)
       18    0.000    0.000    0.016    0.001 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:148(apply_nonlinear)
      208    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:19(slice_to_tuple)
       30    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/default_vector.py:32(_create_data)
      5/3    0.000    0.000    0.587    0.196 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:801(_setup)
       18    0.000    0.000    0.014    0.001 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/core/simulator.py:105(run)
       18    0.000    0.000    0.016    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:50(_apply_nonlinear)
      246    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:433(record_iteration)
       17    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:485(_get_dict_J)
        5    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:126(__init__)
       50    0.000    0.000    0.013    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:949(_setup_solvers)
       34    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:858(_get_tuple_map)
      213    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1350(_get_coloring)
       36    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/einsum_utils.py:26(einsum_subscripts_tolist)
      120    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(zeros_like)
      165    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/core/simulator.py:102(__setitem__)
       45    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:768(_get_ordered_nl_responses)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:72(_modified_system_iter)
      352    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:47(_all)
       50    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_runonce.py:34(_declare_options)
        2    0.000    0.000    0.054    0.027 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/solve_group.py:49(define)
       56    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:353(get_val)
       20    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/concatenation.py:16(__init__)
     1475    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       62    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:275(<listcomp>)
    17/13    0.000    0.000   14.690    1.130 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:1717(compute_totals)
      434    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1413(_cross_dispatcher)
      272    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       27    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/cross.py:6(cross)
       50    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_block_gs.py:38(_declare_options)
     10/1    0.000    0.000   15.404   15.404 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:612(run_model)
      101    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2358(cumsum)
       34    0.000    0.000    0.004    0.000 /usr/lib/python3.8/sre_parse.py:937(parse)
       24    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:196(__radd__)
       28    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
      247    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:257(iterable)
      131    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
      206    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:446(__setitem__)
      124    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:552(swapaxes)
      252    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:117(<listcomp>)
      463    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2040(_sum_dispatcher)
        6    0.000    0.000    0.055    0.009 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/biot_savart_comp_vc_temp.py:41(define)
       27    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:486(<lambda>)
       36    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/einsum_utils.py:4(compute_einsum_shape)
      246    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:102(__init__)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:13(create_implicit_component)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:262(<listcomp>)
       89    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(broadcast_arrays)
        4    0.000    0.000    0.045    0.011 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/assemble_aic.py:45(define)
      124    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(swapaxes)
      323    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:131(<listcomp>)
       54    0.000    0.000    0.002    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:517(__init__)
     28/1    0.000    0.000   15.401   15.401 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:3801(run_solve_nonlinear)
      5/3    0.000    0.000    0.587    0.196 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:839(setup)
       20    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:676(create_output)
       89    0.000    0.000    0.005    0.000 <__array_function__ internals>:2(meshgrid)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:276(<listcomp>)
       28    0.000    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:486(_setup_recording)
      540    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copy.py:182(_deepcopy_atomic)
        6    0.000    0.000    0.002    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/projection_comp.py:33(define)
       50    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:964(_create_rhs_vec)
      124    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/TimeMarching.py:1089(compute_state)
        5    0.000    0.000    0.041    0.008 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:773(_top_level_post_sizes)
       10    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:1009(tocoo)
        9    0.000    0.000    0.806    0.090 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Wrap.py:28(run_model)
      247    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:26(_maybe_view_as_subclass)
      101    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(cumsum)
       52    0.000    0.000    0.011    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:819(_setup_solvers)
       13    0.000    0.000    0.140    0.011 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:268(_linearize)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4216(<listcomp>)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:938(__and__)
     25/1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/custom_operation.py:211(declare_derivatives)
     1177    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:871(_configure_check)
       50    0.000    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linear/linear_block_gs.py:24(__init__)
      293    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/linalg/interface.py:173(_init_dtype)
        2    0.000    0.000    0.004    0.002 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_preprocessing/mesh_preprocessing_comp.py:41(define)
       65    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:369(<listcomp>)
      276    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:990(unravel_index)
       18    0.000    0.000    0.016    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:124(_run_apply)
      180    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:266(<genexpr>)
      396    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/shape_base.py:1227(<genexpr>)
       80    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       24    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/concatenation.py:92(<listcomp>)
       30    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      252    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:121(<listcomp>)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:4034(_clear_iprint)
       32    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:29(initialize)
        1    0.000    0.000    0.046    0.046 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/ode_system.py:32(define)
       90    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
       13    0.000    0.000    0.140    0.011 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:249(_linearize_wrapper)
      192    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:350(<genexpr>)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/compressed.py:467(_mul_vector)
        9    0.000    0.000    0.011    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:166(_iter_initialize)
       27    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/cross_product_comp.py:11(initialize)
       68    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:739(register_output)
